time_s,x_m,y_m,vx_mps,vy_mps,ax_mps2,ay_mps2,speed_mps,accel_mps2
185.000000000042,4.340310114250271,65.10919242648109,-0.8536198282337648,-0.969868933448915,0.28717993297677613,-0.5554625074824774,1.292018792132366,0.6253086526854293
185.10000000004212,4.203267657136933,63.78757798862356,-0.8778122474481446,-2.242527629725739,0.27493695083662756,-0.8370911175365234,2.4082118909791355,0.8810856178566802
185.20000000004205,4.066525948638726,62.641654518204035,-0.9004585436949067,-3.2401643975895773,0.2633350186417933,-1.0485655597097614,3.3629586545659733,1.0811267571624148
185.3000000000422,3.558107173965826,62.505518871289794,-1.292187269465846,-3.1526461795831073,0.16659926960108135,-1.004051808820288,3.4071873844873224,1.017779618300006
185.4000000000421,3.1069798196687843,62.33892363373559,-1.5970175191360165,-3.0999576604141224,0.09220940371560321,-0.9686273366510955,3.487148183370984,0.9730064190134522
185.50000000004223,3.0057489540615685,62.12267329156952,-1.5300116755801991,-3.0986141156806943,0.105580298102294,-0.9459033083285061,3.4557698368536323,0.9517774256905772
185.60000000004212,2.889458070967769,61.89478104088195,-1.4834115618272947,-3.106841947624594,0.11392010437205735,-0.925919821500933,3.4428152360071076,0.9329015521631744
185.70000000004228,3.2920845176773526,61.554977497952514,-0.9237557452800323,-3.2238287185859997,0.24078329949012242,-0.931564550951138,3.3535647129163495,0.9621793543316887
185.8000000000422,2.843770562934477,61.06758698391308,-1.2554348746151236,-3.4767132285231335,0.1584643000068564,-0.9685241517152672,3.6964376902346996,0.981402041383877
185.90000000004235,2.3848990105601877,61.76423269359225,-1.5724132622276488,-2.528474160345215,0.08145170259216569,-0.7266996079630981,2.977526666003654,0.7312500940641875
186.00000000004223,2.4001768050998327,62.03103375585799,-1.3928236022224916,-2.079891197291146,0.12112237848243268,-0.6060864822244629,2.5031789747193938,0.618070752021535
186.1000000000424,2.188450667407544,62.66540780543928,-1.453477501012396,-1.2983843004993885,0.10428496465457107,-0.4112287011553812,1.9489480849249232,0.4242456817776074
186.20000000004228,1.986128674497709,63.178033251453854,-1.5003217298019418,-0.6974863102160087,0.09103258352345076,-0.26267098719549276,1.6545248399025725,0.27799816326229343
186.3000000000424,2.075411254510729,62.5309696500181,-1.2532850715885218,-1.297521548840663,0.146088180838625,-0.3954356502538792,1.8039638689210267,0.42155795576936644
186.40000000004235,2.126556394172728,61.97350434123808,-1.063614500811361,-1.7611502766021585,0.18659585805921813,-0.49356505100455816,2.0574076171512683,0.5276594297631645
186.5000000000425,1.4195172358749577,61.504500329753185,-1.6442328264594066,-2.0998018174522115,0.047928468814357444,-0.5605052578137238,2.666958803615515,0.5625506929688362
186.6000000000424,0.7962736769388219,61.08240297701279,-2.096719870019067,-2.364355359754119,-0.05788188619738931,-0.6087509354834232,3.160128237988263,0.6114965365410587
186.7000000000425,-0.20963384528106221,60.97758527668819,-2.8953678628223942,-2.2910910201427623,-0.24134234249317243,-0.5777123061004152,3.6921881213778263,0.6260971449383487
186.8000000000424,-1.5319774945242508,61.42480160874007,-3.9471021662421224,-1.6722819419848949,-0.47911953410361763,-0.4211578540871518,4.286740300536298,0.6379102335117083
186.90000000004252,-2.9332008241924394,61.9761510771911,-4.995238118266872,-0.9965087622294242,-0.710562155126308,-0.2550449594445137,5.093666024719955,0.7549480165122611
187.0000000000425,-4.2588254956968745,62.83263120279125,-5.885652910767685,-0.06831942291355653,-0.9001541833902426,-0.034368989670138156,5.886049416168316,0.9008100695073854
187.1000000000426,-5.392143931996503,62.73412195459039,-6.513825847341137,-0.16290696576071115,-1.024678876574751,-0.05546040914892511,6.5158626327588305,1.0261786672317155
187.2000000000425,-6.447627678915008,62.662999641853965,-7.013724446203922,-0.22279578366131497,-1.1166406827338593,-0.06803482723592129,7.017262184676853,1.118711380139382
187.30000000004264,-6.437881844541704,61.67239366869836,-6.411466078536202,-1.1938320712129713,-0.9514456064209365,-0.29114941750232126,6.521666373748126,0.9949958418454041
187.40000000004252,-6.533150569735485,60.836107228054374,-5.95811064414624,-1.9356203153651572,-0.8245277593616607,-0.45605545581903884,6.264639530982053,0.9422486958018419
